seq_id	L_seq	cov_hmm	bin
UniRef90_A0A975MN70	357	0.9887	PASS_CANONICAL
UniRef90_A0A5S9QSV0	357	0.9887	PASS_CANONICAL
UniRef90_A0A157SV04	357	0.9831	PASS_CANONICAL
UniRef90_A0A1X7CCT5	357	0.9859	PASS_CANONICAL
UniRef90_G7UU31	357	0.9775	PASS_CANONICAL
UniRef90_R4VH32	357	0.9775	PASS_CANONICAL
UniRef90_A0A1Y6FCH7	357	0.9859	PASS_CANONICAL
UniRef90_A0A395JJ44	357	0.9690	PASS_CANONICAL
UniRef90_A0A2H3LBW8	357	0.9746	PASS_CANONICAL
UniRef90_B9XAV8	357	0.9746	PASS_CANONICAL
UniRef90_Q0VQK8	357	0.9859	PASS_CANONICAL
UniRef90_A0A934S274	357	0.9831	PASS_CANONICAL
UniRef90_A0A6L7GU19	357	0.9662	PASS_CANONICAL
UniRef90_A0A1C9WA67	357	0.9831	PASS_CANONICAL
UniRef90_A0A0C2NPI0	357	0.9718	PASS_CANONICAL
UniRef90_A0A4R5U9V7	357	0.9831	PASS_CANONICAL
UniRef90_A0A1W1VPK8	357	0.9521	PASS_CANONICAL
UniRef90_A0A2T0XNE3	357	0.9859	PASS_CANONICAL
UniRef90_C5RZP4	357	0.9775	PASS_CANONICAL
UniRef90_A0A2S9ZN95	357	0.9718	PASS_CANONICAL
UniRef90_Q7VV05	357	0.9831	PASS_CANONICAL
UniRef90_A0A0C5W7R3	357	0.9775	PASS_CANONICAL
UniRef90_A0ABY6C8I7	357	0.9859	PASS_CANONICAL
UniRef90_A0ABR9BMW8	357	0.9437	PASS_CANONICAL
UniRef90_A0A2P7QJH4	357	0.9831	PASS_CANONICAL
UniRef90_A0A3M2RMZ6	357	0.9803	PASS_CANONICAL
UniRef90_A0A2U1T709	357	0.9775	PASS_CANONICAL
UniRef90_A0A368NP65	357	0.9887	PASS_CANONICAL
UniRef90_A0A918RZJ3	357	0.9718	PASS_CANONICAL
UniRef90_A0A9E9LYC8	357	0.9831	PASS_CANONICAL
UniRef90_A0A2A4MTD6	357	0.9718	PASS_CANONICAL
UniRef90_A0A2A5CF26	357	0.9803	PASS_CANONICAL
UniRef90_A0A9X3IU12	357	0.9803	PASS_CANONICAL
UniRef90_A0A286D2C9	357	0.9803	PASS_CANONICAL
UniRef90_A0A2G1UNT5	357	0.9803	PASS_CANONICAL
UniRef90_A0A2N7UIP6	357	0.9380	PASS_CANONICAL
UniRef90_D3FCB5	357	0.9775	PASS_CANONICAL
UniRef90_A0A2A2F8T5	357	0.9775	PASS_CANONICAL
UniRef90_A0A9D7LVB7	357	0.9690	PASS_CANONICAL
UniRef90_A0A231MZM8	356	0.9803	PASS_CANONICAL
UniRef90_A0A9D9EMW9	357	0.9634	PASS_CANONICAL
UniRef90_A0A1I0TZU9	357	0.9493	PASS_CANONICAL
UniRef90_A0A0F5LD82	357	0.9831	PASS_CANONICAL
UniRef90_A0A5C0B210	357	0.9831	PASS_CANONICAL
UniRef90_A0A0F5FEK8	357	0.9831	PASS_CANONICAL
UniRef90_A0A944M8Z0	357	0.9521	PASS_CANONICAL
UniRef90_A0A135I5B6	357	0.9803	PASS_CANONICAL
UniRef90_A0ABY7YRW0	357	0.9831	PASS_CANONICAL
UniRef90_A0A7Z1AH77	357	0.9521	PASS_CANONICAL
UniRef90_A0A9X2AX47	357	0.9718	PASS_CANONICAL
UniRef90_A0A418WWY0	357	0.9634	PASS_CANONICAL
UniRef90_A0A344L772	357	0.9718	PASS_CANONICAL
UniRef90_A0A7Z0WKT5	357	0.9803	PASS_CANONICAL
UniRef90_A0A1L9BDI9	357	0.9662	PASS_CANONICAL
UniRef90_A0ABU3Q954	357	0.9859	PASS_CANONICAL
UniRef90_A0A174G5T1	342	0.9408	PASS_CANONICAL
UniRef90_A0A2S4S070	357	0.9324	PASS_CANONICAL
UniRef90_A0ABT8BWY8	357	0.9718	PASS_CANONICAL
UniRef90_A0A839VAL0	357	0.9268	PASS_CANONICAL
UniRef90_A0ABW4XM37	357	0.9887	PASS_CANONICAL
UniRef90_Q7V9G8	357	0.9690	PASS_CANONICAL
UniRef90_A0ABT4JYJ6	357	0.9831	PASS_CANONICAL
UniRef90_A0A556ADU0	357	0.9859	PASS_CANONICAL
UniRef90_A0A9D7E9Z2	357	0.9831	PASS_CANONICAL
UniRef90_A0A1A8TLV8	357	0.9831	PASS_CANONICAL
UniRef90_A0A1H1SRV6	357	0.9437	PASS_CANONICAL
UniRef90_A0A3S4GL75	357	0.9859	PASS_CANONICAL
UniRef90_A0ABV7TA25	357	0.9437	PASS_CANONICAL
UniRef90_A0A1R4LIZ3	352	0.9831	PASS_CANONICAL
UniRef90_A0A0G3ESW3	357	0.9915	PASS_CANONICAL
UniRef90_A0A0K6IWK6	357	0.9690	PASS_CANONICAL
UniRef90_A0A5B9DRM3	357	0.9859	PASS_CANONICAL
UniRef90_A9IQN9	357	0.9859	PASS_CANONICAL
UniRef90_A0A1M6WGE5	357	0.9775	PASS_CANONICAL
UniRef90_A0ABT0LHC6	357	0.9831	PASS_CANONICAL
UniRef90_A0A4V5NUA8	357	0.9746	PASS_CANONICAL
UniRef90_A0ABP9MZL8	357	0.9831	PASS_CANONICAL
UniRef90_A4BMQ1	357	0.9746	PASS_CANONICAL
UniRef90_A0A1E8CKU6	357	0.9831	PASS_CANONICAL
UniRef90_A0ABV2CWU1	357	0.9887	PASS_CANONICAL
UniRef90_A0A0F5FWS3	357	0.9831	PASS_CANONICAL
UniRef90_A0A369WSR7	357	0.9831	PASS_CANONICAL
UniRef90_A0A927FET5	357	0.9915	PASS_CANONICAL
UniRef90_A0A3P4AZ01	356	0.9803	PASS_CANONICAL
UniRef90_A0ABX9AL24	357	0.9803	PASS_CANONICAL
UniRef90_A0ABU9J2P4	357	0.9859	PASS_CANONICAL
UniRef90_A0AAJ4WBP9	357	0.9887	PASS_CANONICAL
UniRef90_A0A5C6DX16	357	0.9831	PASS_CANONICAL
UniRef90_I8I5B7	357	0.9831	PASS_CANONICAL
UniRef90_W0R7D2	357	0.9944	PASS_CANONICAL
UniRef90_A0A1G6RG13	357	0.9775	PASS_CANONICAL
UniRef90_A0A1T4RQ97	357	0.9803	PASS_CANONICAL
UniRef90_A0A2K8KU59	357	0.9831	PASS_CANONICAL
UniRef90_A0A1J7BBL0	357	0.9718	PASS_CANONICAL
UniRef90_A0A6M1SM23	357	0.9831	PASS_CANONICAL
UniRef90_A0ABU6K6D5	357	0.9887	PASS_CANONICAL
UniRef90_A0A918MVC8	357	0.9831	PASS_CANONICAL
UniRef90_M1M6B8	357	0.9831	PASS_CANONICAL
UniRef90_A0ABW5QGN9	357	0.9859	PASS_CANONICAL
UniRef90_A0A2X4UCK1	357	0.9775	PASS_CANONICAL
UniRef90_A0ABN8EHB9	357	0.9775	PASS_CANONICAL
UniRef90_A0A250AZN5	357	0.9831	PASS_CANONICAL
UniRef90_A0A1I4Q8H9	357	0.9803	PASS_CANONICAL
UniRef90_A0A517ZTD5	357	0.9718	PASS_CANONICAL
UniRef90_A0A418YJY6	356	0.9831	PASS_CANONICAL
UniRef90_A0A5J5FU79	357	0.9859	PASS_CANONICAL
UniRef90_U5T8E3	357	0.9831	PASS_CANONICAL
UniRef90_A0A927FTT9	357	0.9859	PASS_CANONICAL
UniRef90_A0A931AIH7	352	0.9803	PASS_CANONICAL
UniRef90_A0ABQ4Q546	357	0.9577	PASS_CANONICAL
UniRef90_A0A4R3I402	357	0.9803	PASS_CANONICAL
UniRef90_A0A1M7G529	357	0.9324	PASS_CANONICAL
UniRef90_A0AAE4IW42	348	0.9803	PASS_CANONICAL
UniRef90_M1LYB1	357	0.9831	PASS_CANONICAL
UniRef90_K9P998	357	0.9746	PASS_CANONICAL
UniRef90_A0A368U6Q2	357	0.9352	PASS_CANONICAL
UniRef90_A0A363UNG2	357	0.9831	PASS_CANONICAL
UniRef90_A0A1I6GVM8	357	0.9803	PASS_CANONICAL
UniRef90_A0A9W6SSX1	357	0.9493	PASS_CANONICAL
UniRef90_A0ABV5Z759	357	0.9746	PASS_CANONICAL
UniRef90_M1LRZ7	357	0.9831	PASS_CANONICAL
UniRef90_C9PQE1	357	0.9831	PASS_CANONICAL
UniRef90_A0ABN6UYX9	357	0.9718	PASS_CANONICAL
UniRef90_A0A0R2SB75	357	0.9803	PASS_CANONICAL
UniRef90_A0A485A684	357	0.9803	PASS_CANONICAL
UniRef90_A0A367Y297	357	0.9803	PASS_CANONICAL
UniRef90_A0A9Q4APD8	357	0.9859	PASS_CANONICAL
UniRef90_W6M0D0	357	0.9746	PASS_CANONICAL
UniRef90_A0ABQ3AW94	357	0.9887	PASS_CANONICAL
UniRef90_A0A840BD77	357	0.9634	PASS_CANONICAL
UniRef90_A0A3A3FQ75	357	0.9662	PASS_CANONICAL
UniRef90_A0ABX1THG5	357	0.9577	PASS_CANONICAL
UniRef90_A0A090AJM8	357	0.9859	PASS_CANONICAL
UniRef90_A0AAW8CLY6	357	0.9859	PASS_CANONICAL
UniRef90_A0A238JI90	357	0.9803	PASS_CANONICAL
UniRef90_A0A4V2HDI5	357	0.9803	PASS_CANONICAL
UniRef90_A0A4Y3WP83	352	0.9803	PASS_CANONICAL
UniRef90_A0A7Y9LMQ8	357	0.9803	PASS_CANONICAL
UniRef90_A0A6G7VGP4	357	0.9887	PASS_CANONICAL
UniRef90_A0A1Q9GTP0	355	0.9775	PASS_CANONICAL
UniRef90_A0A7X1NVM3	357	0.9662	PASS_CANONICAL
UniRef90_A0A2W4YH12	357	0.9803	PASS_CANONICAL
UniRef90_A0A6N7QQC5	357	0.9803	PASS_CANONICAL
UniRef90_A0A1H6QBW9	357	0.9775	PASS_CANONICAL
UniRef90_A0A7X3FUS9	357	0.9859	PASS_CANONICAL
UniRef90_A0ABY4AMU2	357	0.9831	PASS_CANONICAL
UniRef90_A0A1I0DCW1	357	0.9746	PASS_CANONICAL
UniRef90_A0A1I2H3F9	357	0.9803	PASS_CANONICAL
UniRef90_A0ABV3S5R1	357	0.9718	PASS_CANONICAL
UniRef90_A0A426FQ53	357	0.9775	PASS_CANONICAL
UniRef90_C5BXU5	357	0.9775	PASS_CANONICAL
UniRef90_A0A4Z0WDE1	357	0.9718	PASS_CANONICAL
UniRef90_A0A1N6E2K3	357	0.9915	PASS_CANONICAL
UniRef90_A0ABS8D471	357	0.9859	PASS_CANONICAL
UniRef90_A0A3A6R1T9	357	0.9746	PASS_CANONICAL
UniRef90_A0A378GHN5	348	0.9803	PASS_CANONICAL
UniRef90_A0A4Q1HLZ9	357	0.9831	PASS_CANONICAL
UniRef90_A0A9D7F5N4	357	0.9718	PASS_CANONICAL
UniRef90_A0ABV8CJ40	357	0.9746	PASS_CANONICAL
UniRef90_A9BDQ2	357	0.9662	PASS_CANONICAL
UniRef90_A0ABQ3DY88	357	0.9408	PASS_CANONICAL
UniRef90_A0A9J6RID5	357	0.9803	PASS_CANONICAL
UniRef90_A0A4R7JUJ9	357	0.9746	PASS_CANONICAL
UniRef90_A0A0R0CZM2	357	0.9831	PASS_CANONICAL
UniRef90_A0A433KYL0	357	0.9324	PASS_CANONICAL
UniRef90_A0A7W2YI72	357	0.9746	PASS_CANONICAL
UniRef90_A0A2Z4AG61	357	0.9859	PASS_CANONICAL
UniRef90_A0A953T584	357	0.9831	PASS_CANONICAL
UniRef90_A0A953T2T3	357	0.9690	PASS_CANONICAL
UniRef90_A0A553K4K4	357	0.9831	PASS_CANONICAL
UniRef90_A0ABP9QF22	357	0.9803	PASS_CANONICAL
UniRef90_A0A1A8XZ39	357	0.9577	PASS_CANONICAL
UniRef90_A0A1A8XZG0	357	0.9718	PASS_CANONICAL
UniRef90_A0A0R0CZL9	357	0.9803	PASS_CANONICAL
UniRef90_A0ABQ6Z8L9	357	0.9803	PASS_CANONICAL
UniRef90_A0A0P8BR45	357	0.9803	PASS_CANONICAL
UniRef90_A0A1R4LBB4	355	0.9662	PASS_CANONICAL
UniRef90_A0A4Q1JT26	357	0.9887	PASS_CANONICAL
UniRef90_A0AA42CXA2	357	0.9831	PASS_CANONICAL
UniRef90_A0ABR7RY05	357	0.9521	PASS_CANONICAL
UniRef90_A0ABV7VTQ6	357	0.9831	PASS_CANONICAL
UniRef90_A0ABZ0IBT8	357	0.9746	PASS_CANONICAL
UniRef90_A0A1G6GNE2	357	0.9859	PASS_CANONICAL
UniRef90_A0A1T4RVL7	357	0.9803	PASS_CANONICAL
UniRef90_A0A011M4D3	357	0.9606	PASS_CANONICAL
UniRef90_A0A0C2BT70	357	0.9718	PASS_CANONICAL
UniRef90_A0A366HJW4	357	0.9521	PASS_CANONICAL
UniRef90_A0ABN8DWU0	357	0.9718	PASS_CANONICAL
UniRef90_A0ABT3T2F5	357	0.9831	PASS_CANONICAL
UniRef90_Q0EVW0	357	0.9887	PASS_CANONICAL
UniRef90_A0A1T0ASJ6	357	0.9859	PASS_CANONICAL
UniRef90_A0A2W4UKT6	357	0.9831	PASS_CANONICAL
UniRef90_A0A656Z882	357	0.9831	PASS_CANONICAL
UniRef90_A0ABX5FDU8	357	0.9831	PASS_CANONICAL
UniRef90_A0A2R4XFT6	357	0.9831	PASS_CANONICAL
UniRef90_A0ABT3ZQM8	357	0.9831	PASS_CANONICAL
UniRef90_A0A918RZK5	357	0.9859	PASS_CANONICAL
UniRef90_A0ABV3TAC6	357	0.9887	PASS_CANONICAL
UniRef90_A0A3E0X4H0	357	0.9887	PASS_CANONICAL
UniRef90_A0ABY9WWN7	357	0.9831	PASS_CANONICAL
UniRef90_A0ABV7WW09	357	0.9859	PASS_CANONICAL
UniRef90_A0A544VVZ2	357	0.9662	PASS_CANONICAL
UniRef90_A0A4V2Z429	352	0.9775	PASS_CANONICAL
UniRef90_A0A919F7K0	357	0.9803	PASS_CANONICAL
UniRef90_A0ABP8GBZ8	357	0.9859	PASS_CANONICAL
UniRef90_A0A2N5X318	357	0.9887	PASS_CANONICAL
UniRef90_A0A809QZG2	357	0.9746	PASS_CANONICAL
UniRef90_A0A1T5LC96	357	0.9831	PASS_CANONICAL
UniRef90_A0ABV2TQW9	357	0.9831	PASS_CANONICAL
UniRef90_A0A5C1E8E0	357	0.9718	PASS_CANONICAL
UniRef90_A0A4S3K5S5	357	0.9803	PASS_CANONICAL
UniRef90_A0ABW0JAH8	357	0.9859	PASS_CANONICAL
UniRef90_A0A852TZV8	357	0.9859	PASS_CANONICAL
UniRef90_A0A1I2CL85	357	0.9831	PASS_CANONICAL
UniRef90_A0AA37TLE0	357	0.9803	PASS_CANONICAL
UniRef90_A0ABR7QUV6	357	0.9831	PASS_CANONICAL
UniRef90_A0ABM7WNU5	357	0.9634	PASS_CANONICAL
UniRef90_A0A3B0X8B9	357	0.9831	PASS_CANONICAL
UniRef90_A0A3B0Z3N5	357	0.9859	PASS_CANONICAL
UniRef90_A0A3B1BIM8	357	0.9859	PASS_CANONICAL
UniRef90_A0A3B0Z2Q8	357	0.9887	PASS_CANONICAL
UniRef90_A0A381X111	357	0.9690	PASS_CANONICAL
UniRef90_UPI002AD2C57A	357	0.9718	PASS_CANONICAL
UniRef90_UPI0039E93566	357	0.9718	PASS_CANONICAL
UniRef90_UPI0021E09270	357	0.9859	PASS_CANONICAL
UniRef90_UPI0025D6A8B7	357	0.9690	PASS_CANONICAL
UniRef90_UPI00063EAD5F	357	0.9831	PASS_CANONICAL
UniRef90_UPI00281178A2	357	0.9746	PASS_CANONICAL
UniRef90_A3PFI8	355	0.9606	PASS_CANONICAL
UniRef90_UPI0010C1030B	357	0.9859	PASS_CANONICAL
UniRef90_UPI0028C3CDF0	357	0.9634	PASS_CANONICAL
UniRef90_UPI0004920FF7	357	0.9746	PASS_CANONICAL
UniRef90_UPI00271875A6	357	0.9662	PASS_CANONICAL
UniRef90_A0ABS7NZ03	347	0.9465	PASS_CANONICAL
UniRef90_UPI001EF1F951	357	0.9718	PASS_CANONICAL
UniRef90_UPI0016243125	357	0.9746	PASS_CANONICAL
UniRef90_UPI002360E788	357	0.9831	PASS_CANONICAL
UniRef90_UPI0020CE9CCE	357	0.9690	PASS_CANONICAL
UniRef90_UPI000EFB526B	357	0.9775	PASS_CANONICAL
UniRef90_UPI001A8D300A	357	0.9831	PASS_CANONICAL
UniRef90_UPI003BF7DF69	357	0.9831	PASS_CANONICAL
UniRef90_UPI002157E347	357	0.9746	PASS_CANONICAL
UniRef90_UPI002D3504A5	357	0.9662	PASS_CANONICAL
UniRef90_UPI00286C3687	357	0.9746	PASS_CANONICAL
UniRef90_UPI002C460442	357	0.9887	PASS_CANONICAL
UniRef90_A0A133XMY5	356	0.9690	PASS_CANONICAL
UniRef90_UPI000831F51F	357	0.9662	PASS_CANONICAL
UniRef90_A0A2A5RLL0	347	0.8845	PASS_CANONICAL
UniRef90_UPI000B9849E9	357	0.9746	PASS_CANONICAL
UniRef90_UPI00079B5A98	357	0.9859	PASS_CANONICAL
UniRef90_UPI001C0E5094	357	0.9859	PASS_CANONICAL
UniRef90_UPI00055F2CCA	357	0.9746	PASS_CANONICAL
UniRef90_UPI001AD3702D	357	0.9775	PASS_CANONICAL
UniRef90_A0A1T1HDG7	356	0.9803	PASS_CANONICAL
UniRef90_UPI001554FF35	357	0.9859	PASS_CANONICAL
UniRef90_UPI00226F2030	357	0.9831	PASS_CANONICAL
UniRef90_UPI0027388EB0	357	0.9831	PASS_CANONICAL
UniRef90_UPI0005F2B33E	357	0.9831	PASS_CANONICAL
UniRef90_UPI000C7999F5	357	0.9831	PASS_CANONICAL
UniRef90_UPI001F376F5A	357	0.9746	PASS_CANONICAL
UniRef90_UPI0012AFA1DA	357	0.9746	PASS_CANONICAL
UniRef90_UPI001CCAA687	357	0.9718	PASS_CANONICAL
UniRef90_UPI0035B34C12	357	0.9831	PASS_CANONICAL
UniRef90_J2F0F2	356	0.9268	PASS_CANONICAL
UniRef90_UPI000B5B4780	357	0.9915	PASS_CANONICAL
UniRef90_UPI0024815B26	357	0.9690	PASS_CANONICAL
UniRef90_UPI0030787E8B	357	0.9831	PASS_CANONICAL
UniRef90_UPI000DA20905	357	0.9324	PASS_CANONICAL
UniRef90_UPI003BB4A13B	357	0.9803	PASS_CANONICAL
UniRef90_UPI003105EFD8	357	0.9662	PASS_CANONICAL
UniRef90_UPI000B351BF2	357	0.9775	PASS_CANONICAL
UniRef90_UPI0004255FD9	357	0.9746	PASS_CANONICAL
UniRef90_A0A1R1I8C9	356	0.9577	PASS_CANONICAL
UniRef90_UPI000C7D3060	357	0.9831	PASS_CANONICAL
UniRef90_A0AAE3JCH5	342	0.9352	PASS_CANONICAL
UniRef90_UPI00387A43F1	357	0.9775	PASS_CANONICAL
UniRef90_A0A917PLU5	352	0.9493	PASS_CANONICAL
UniRef90_UPI003BB68818	357	0.9803	PASS_CANONICAL
UniRef90_UPI000DAB7B4D	357	0.9831	PASS_CANONICAL
UniRef90_UPI001372494E	357	0.9746	PASS_CANONICAL
UniRef90_UPI0021E02B30	357	0.9831	PASS_CANONICAL
UniRef90_UPI002E199709	357	0.9746	PASS_CANONICAL
UniRef90_UPI00036B6C23	357	0.9859	PASS_CANONICAL
UniRef90_A0ABU5HE09	355	0.9775	PASS_CANONICAL
UniRef90_UPI003B524899	357	0.9775	PASS_CANONICAL
UniRef90_UPI0032B379B2	357	0.9803	PASS_CANONICAL
UniRef90_UPI0020CCDBD2	357	0.9718	PASS_CANONICAL
UniRef90_UPI000DB8A6AD	357	0.9690	PASS_CANONICAL
UniRef90_UPI0018CFA685	357	0.9775	PASS_CANONICAL
UniRef90_UPI0030D58BFE	357	0.9775	PASS_CANONICAL
UniRef90_UPI0018F2C7F9	357	0.9831	PASS_CANONICAL
UniRef90_UPI001C489C28	357	0.9831	PASS_CANONICAL
UniRef90_UPI002AFE4F6A	357	0.9859	PASS_CANONICAL
UniRef90_UPI0025B2C2BB	357	0.9606	PASS_CANONICAL
UniRef90_UPI000703963B	357	0.9831	PASS_CANONICAL
UniRef90_UPI000B5A1926	357	0.9690	PASS_CANONICAL
UniRef90_UPI0007A65AFE	357	0.9831	PASS_CANONICAL
UniRef90_UPI00162AA9CD	357	0.9746	PASS_CANONICAL
UniRef90_UPI00062E40EB	357	0.9831	PASS_CANONICAL
UniRef90_UPI0023D86B56	357	0.9859	PASS_CANONICAL
UniRef90_UPI0035D3E289	357	0.9690	PASS_CANONICAL
UniRef90_UPI0011CCC0C3	357	0.9859	PASS_CANONICAL
UniRef90_UPI0032632097	357	0.9859	PASS_CANONICAL
UniRef90_UPI00261698EF	357	0.9859	PASS_CANONICAL
UniRef90_UPI00372D0876	357	0.9831	PASS_CANONICAL
UniRef90_UPI0032B1DEEB	357	0.9803	PASS_CANONICAL
UniRef90_UPI00384B5B3B	357	0.9831	PASS_CANONICAL
UniRef90_UPI0004A6B584	357	0.9831	PASS_CANONICAL
UniRef90_UPI001A437F6A	357	0.9718	PASS_CANONICAL
UniRef90_UPI003AF35B62	357	0.9606	PASS_CANONICAL
UniRef90_Q47EM1	341	0.9183	PASS_CANONICAL
UniRef90_UPI0039ECCF46	357	0.9859	PASS_CANONICAL
UniRef90_UPI00159A6A32	357	0.9324	PASS_CANONICAL
UniRef90_UPI003F801D1A	357	0.9831	PASS_CANONICAL
UniRef90_UPI00237D91E3	357	0.9634	PASS_CANONICAL
UniRef90_UPI002930A713	357	0.9521	PASS_CANONICAL
UniRef90_UPI0034A00ED6	357	0.9831	PASS_CANONICAL
UniRef90_UPI00398BC9DB	357	0.9775	PASS_CANONICAL
UniRef90_UPI0009778786	357	0.9831	PASS_CANONICAL
UniRef90_UPI00140D3129	357	0.9859	PASS_CANONICAL
UniRef90_UPI001E35B7B6	357	0.9831	PASS_CANONICAL
UniRef90_UPI00041F04CA	357	0.9803	PASS_CANONICAL
UniRef90_UPI001CF8505E	357	0.9662	PASS_CANONICAL
UniRef90_UPI00311EAF71	357	0.9606	PASS_CANONICAL
UniRef90_UPI0036502FB9	357	0.9859	PASS_CANONICAL
UniRef90_UPI00131CA51B	357	0.9859	PASS_CANONICAL
UniRef90_UPI0025CBEDC5	357	0.9831	PASS_CANONICAL
UniRef90_UPI0010ABD8FF	357	0.9775	PASS_CANONICAL
UniRef90_UPI003CEF811B	357	0.9859	PASS_CANONICAL
UniRef90_UPI003D32BC6D	357	0.9775	PASS_CANONICAL
UniRef90_UPI00406CA513	357	0.9831	PASS_CANONICAL
UniRef90_UPI00253FE1AF	357	0.9859	PASS_CANONICAL
UniRef90_UPI000C7F491E	357	0.9859	PASS_CANONICAL
UniRef90_UPI00136CB392	357	0.9831	PASS_CANONICAL
UniRef90_UPI001CE3F4EF	357	0.9831	PASS_CANONICAL
UniRef90_UPI000DC6E6E3	357	0.9521	PASS_CANONICAL
UniRef90_UPI001E3603EB	357	0.9718	PASS_CANONICAL
UniRef90_UPI0020CFCF5B	357	0.9690	PASS_CANONICAL
UniRef90_UPI0036140AE0	357	0.9775	PASS_CANONICAL
UniRef90_UPI00029A6464	357	0.9662	PASS_CANONICAL
UniRef90_UPI001291F1BA	357	0.9831	PASS_CANONICAL
UniRef90_UPI000D3ED95B	357	0.9718	PASS_CANONICAL
UniRef90_UPI003BDF9913	357	0.9803	PASS_CANONICAL
UniRef90_UPI0025FFD7CA	357	0.9662	PASS_CANONICAL
UniRef90_UPI000B9AFA13	356	0.9831	PASS_CANONICAL
UniRef90_UPI00255CCA44	357	0.9859	PASS_CANONICAL
UniRef90_UPI000B362F07	357	0.9718	PASS_CANONICAL
UniRef90_UPI00399F6525	357	0.9746	PASS_CANONICAL
UniRef90_UPI001651F4CE	357	0.9690	PASS_CANONICAL
UniRef90_UPI0013D47D86	357	0.9887	PASS_CANONICAL
UniRef90_UPI00112DFB12	357	0.9746	PASS_CANONICAL
UniRef90_UPI0008E9B70D	357	0.9915	PASS_CANONICAL
UniRef90_UPI000C09C2AA	357	0.9803	PASS_CANONICAL
UniRef90_UPI000FD8201F	357	0.9915	PASS_CANONICAL
UniRef90_UPI001044D6FA	357	0.9380	PASS_CANONICAL
UniRef90_UPI001F148344	357	0.9831	PASS_CANONICAL
UniRef90_UPI0025B31238	357	0.9831	PASS_CANONICAL
UniRef90_UPI0004066054	357	0.9887	PASS_CANONICAL
UniRef90_UPI0005337806	357	0.9634	PASS_CANONICAL
UniRef90_UPI0003FF527E	357	0.9775	PASS_CANONICAL
UniRef90_UPI00366E4211	357	0.9606	PASS_CANONICAL
UniRef90_A0A345PBB9	354	0.9803	PASS_CANONICAL
UniRef90_UPI003BF32FBA	357	0.9690	PASS_CANONICAL
UniRef90_UPI001449932A	357	0.9465	PASS_CANONICAL
UniRef90_UPI000B1B243A	357	0.9577	PASS_CANONICAL
UniRef90_UPI00345C5446	357	0.9887	PASS_CANONICAL
UniRef90_UPI0025C4B3B8	357	0.9634	PASS_CANONICAL
UniRef90_UPI001D2BBD27	357	0.9803	PASS_CANONICAL
UniRef90_UPI003BA8848D	357	0.9831	PASS_CANONICAL
UniRef90_UPI00222F8102	357	0.9803	PASS_CANONICAL
UniRef90_UPI0035241B79	357	0.9831	PASS_CANONICAL
UniRef90_UPI00352B59AA	357	0.9746	PASS_CANONICAL
UniRef90_UPI0025CF132D	357	0.9718	PASS_CANONICAL
UniRef90_UPI002222B459	357	0.9831	PASS_CANONICAL
UniRef90_UPI0005BDEE48	357	0.9831	PASS_CANONICAL
UniRef90_UPI003D11ACC1	357	0.9718	PASS_CANONICAL
UniRef90_UPI00226F700B	357	0.9577	PASS_CANONICAL
UniRef90_UPI002B4792B0	357	0.9718	PASS_CANONICAL
UniRef90_UPI0024C8B923	357	0.9831	PASS_CANONICAL
UniRef90_UPI0025FBD49A	357	0.9662	PASS_CANONICAL
UniRef90_UPI0037437CF8	357	0.9775	PASS_CANONICAL
UniRef90_UPI00129BC8B2	357	0.9662	PASS_CANONICAL
UniRef90_UPI00124655FC	357	0.9831	PASS_CANONICAL
UniRef90_UPI00140C04BF	357	0.9887	PASS_CANONICAL
UniRef90_UPI001129001F	357	0.9859	PASS_CANONICAL
UniRef90_UPI0021C7F729	357	0.9352	PASS_CANONICAL
UniRef90_UPI0030E2E016	357	0.9690	PASS_CANONICAL
UniRef90_UPI002DFD7E6C	357	0.9746	PASS_CANONICAL
UniRef90_UPI0031F33376	357	0.9803	PASS_CANONICAL
UniRef90_UPI00096A47C2	357	0.9296	PASS_CANONICAL
UniRef90_UPI000836E48E	357	0.9549	PASS_CANONICAL
UniRef90_UPI0022B49B16	357	0.9690	PASS_CANONICAL
UniRef90_A0A318ILY0	351	0.9746	PASS_CANONICAL
UniRef90_UPI0031FBFD89	357	0.9690	PASS_CANONICAL
UniRef90_UPI0035CA0C9F	357	0.9859	PASS_CANONICAL
UniRef90_UPI0008FF6CDC	357	0.9718	PASS_CANONICAL
UniRef90_UPI001E56582C	357	0.9718	PASS_CANONICAL
UniRef90_UPI0037DA789C	357	0.9746	PASS_CANONICAL
UniRef90_UPI00281149BB	357	0.9775	PASS_CANONICAL
UniRef90_UPI001AEF981B	357	0.9831	PASS_CANONICAL
UniRef90_UPI0039851B5D	357	0.9803	PASS_CANONICAL
UniRef90_UPI00389A13E1	357	0.9746	PASS_CANONICAL
UniRef90_UPI00085C573E	357	0.9746	PASS_CANONICAL
UniRef90_UPI0025C02690	357	0.9408	PASS_CANONICAL
UniRef90_UPI002C11006F	357	0.9690	PASS_CANONICAL
UniRef90_UPI002FC6029C	357	0.9831	PASS_CANONICAL
UniRef90_A0A162XXH0	356	0.9775	PASS_CANONICAL
UniRef90_A0A9P4MET7	356	0.9690	PASS_CANONICAL
UniRef90_A0A1E5RR30	356	0.9803	PASS_CANONICAL
UniRef90_A0A168RQY6	356	0.9803	PASS_CANONICAL
UniRef90_G8BPJ8	356	0.9887	PASS_CANONICAL
