seq_id	L_seq	cov_hmm	bin
UniRef90_UPI000B39751A	341	0.9611	PASS_CANONICAL
UniRef90_UPI003F998432	341	0.9731	PASS_CANONICAL
UniRef90_UPI003D29CEFC	341	0.9581	PASS_CANONICAL
UniRef90_UPI00082AE37A	341	0.8383	PASS_CANONICAL
UniRef90_A0A2M7T7I8	317	0.8922	PASS_CANONICAL
UniRef90_UPI001C7550E7	341	0.9760	PASS_CANONICAL
UniRef90_UPI00200C742F	341	0.9581	PASS_CANONICAL
UniRef90_UPI0016867EAB	341	0.8892	PASS_CANONICAL
UniRef90_UPI00135B78FD	341	0.8922	PASS_CANONICAL
UniRef90_UPI0025A40995	341	0.9731	PASS_CANONICAL
UniRef90_UPI00025551A5	341	0.9641	PASS_CANONICAL
UniRef90_UPI001830B87F	341	0.8922	PASS_CANONICAL
UniRef90_UPI00225482AF	341	0.9581	PASS_CANONICAL
UniRef90_UPI00260E797D	341	0.9641	PASS_CANONICAL
UniRef90_A0A0U1L587	284	0.7844	PASS_CANONICAL
UniRef90_UPI0024B1230C	341	0.8922	PASS_CANONICAL
UniRef90_UPI0027B4FC1C	341	0.9581	PASS_CANONICAL
UniRef90_UPI0010F6D43E	341	0.7784	PASS_CANONICAL
UniRef90_UPI003981541C	341	0.9671	PASS_CANONICAL
UniRef90_UPI002B8E612A	341	0.9760	PASS_CANONICAL
UniRef90_A0A7C3IWI3	340	0.7844	PASS_CANONICAL
UniRef90_A0A150IVP8	296	0.8263	PASS_CANONICAL
UniRef90_A0A150JBJ2	340	0.9401	PASS_CANONICAL
UniRef90_A0A150IV18	340	0.9251	PASS_CANONICAL
UniRef90_A0A150IL14	340	0.9341	PASS_CANONICAL
UniRef90_B1GYQ4	340	0.9760	PASS_CANONICAL
UniRef90_A0A7C1JN42	340	0.8443	PASS_CANONICAL
UniRef90_A0A174IYQ4	340	0.9581	PASS_CANONICAL
UniRef90_A0A7C3LUK3	340	0.9611	PASS_CANONICAL
UniRef90_A0A132Z3D8	340	0.9701	PASS_CANONICAL
UniRef90_A0AB39VFI3	340	0.9671	PASS_CANONICAL
UniRef90_A0A6J4JXL0	340	0.8383	PASS_CANONICAL
UniRef90_A0A0S4N197	340	0.9820	PASS_CANONICAL
UniRef90_U2KW43	340	0.8772	PASS_CANONICAL
UniRef90_A0AAP3VIJ4	340	0.9611	PASS_CANONICAL
UniRef90_A0A859DP51	340	0.8802	PASS_CANONICAL
UniRef90_A0AA49JTK3	340	0.8323	PASS_CANONICAL
UniRef90_A0ABV5YSL5	340	0.8593	PASS_CANONICAL
UniRef90_A0A553IJE0	340	0.9671	PASS_CANONICAL
UniRef90_A0A931ATL6	340	0.9641	PASS_CANONICAL
UniRef90_E1R000	340	0.8683	PASS_CANONICAL
UniRef90_A0A9X4H3L9	340	0.9581	PASS_CANONICAL
UniRef90_A0ABS4DAQ5	340	0.8323	PASS_CANONICAL
UniRef90_A0A9W6L974	340	0.8144	PASS_CANONICAL
UniRef90_A0A3G1KNP2	340	0.9641	PASS_CANONICAL
UniRef90_A0A1Z3HJI8	340	0.9491	PASS_CANONICAL
UniRef90_U2T571	340	0.8772	PASS_CANONICAL
UniRef90_A0A7K0G957	340	0.9641	PASS_CANONICAL
UniRef90_A0A8I0A462	340	0.9671	PASS_CANONICAL
UniRef90_A0A6B8RS29	340	0.9641	PASS_CANONICAL
UniRef90_A0A916NZI4	340	0.8862	PASS_CANONICAL
UniRef90_A0A518B210	340	0.9820	PASS_CANONICAL
UniRef90_A0A4S3B2W2	340	0.9461	PASS_CANONICAL
UniRef90_A0A6C0GG99	340	0.9311	PASS_CANONICAL
UniRef90_A0A096AHM8	340	0.9641	PASS_CANONICAL
UniRef90_A0A916K770	340	0.9731	PASS_CANONICAL
UniRef90_D1ALD7	340	0.9341	PASS_CANONICAL
UniRef90_A0A4R3MKV5	340	0.9671	PASS_CANONICAL
UniRef90_A0P6J8	340	0.9701	PASS_CANONICAL
UniRef90_A0A0J8DAV1	340	0.9701	PASS_CANONICAL
UniRef90_A0A926D0I7	340	0.9701	PASS_CANONICAL
UniRef90_A0ABT0NFL3	340	0.9551	PASS_CANONICAL
UniRef90_A0ABT2Y4Q5	340	0.9760	PASS_CANONICAL
UniRef90_A0A848ERH6	340	0.9611	PASS_CANONICAL
UniRef90_A0A9D0YSE4	340	0.9581	PASS_CANONICAL
UniRef90_A0A7X2TFY5	340	0.9731	PASS_CANONICAL
UniRef90_E9SGM4	339	0.9311	PASS_CANONICAL
UniRef90_A0A7G9WHZ5	340	0.8772	PASS_CANONICAL
UniRef90_A0A7T0BVL7	340	0.9641	PASS_CANONICAL
UniRef90_A0ABZ0IW03	340	0.9072	PASS_CANONICAL
UniRef90_A0ABP8QCA0	340	0.9461	PASS_CANONICAL
UniRef90_A0A3P7NYF6	340	0.9611	PASS_CANONICAL
UniRef90_A0A9D3AVP0	340	0.8114	PASS_CANONICAL
UniRef90_A0A4R1KBK3	340	0.9760	PASS_CANONICAL
UniRef90_S0F003	340	0.9671	PASS_CANONICAL
UniRef90_S0EXU1	340	0.9042	PASS_CANONICAL
UniRef90_A0A4Q7NGN6	340	0.8533	PASS_CANONICAL
UniRef90_A0A537KEP8	340	0.9192	PASS_CANONICAL
UniRef90_A0A0P8WZY9	340	0.9671	PASS_CANONICAL
UniRef90_A0A061AD23	340	0.9701	PASS_CANONICAL
UniRef90_A0A975BMK9	340	0.9611	PASS_CANONICAL
UniRef90_A0A840MLX2	340	0.9521	PASS_CANONICAL
UniRef90_U4KMI4	340	0.9760	PASS_CANONICAL
UniRef90_A0ABW4JLK0	340	0.9551	PASS_CANONICAL
UniRef90_A0A9D1D9Q2	340	0.8802	PASS_CANONICAL
UniRef90_A0A519BF76	340	0.9611	PASS_CANONICAL
UniRef90_A0A1C1A0M0	340	0.9581	PASS_CANONICAL
UniRef90_F6DT63	340	0.9491	PASS_CANONICAL
UniRef90_A0A9D1TJ63	340	0.9581	PASS_CANONICAL
UniRef90_A0A0S7XJL5	340	0.8713	PASS_CANONICAL
UniRef90_Q1ILY9	340	0.9192	PASS_CANONICAL
UniRef90_R8W4F2	340	0.9581	PASS_CANONICAL
UniRef90_A0AC61DE94	340	0.9671	PASS_CANONICAL
UniRef90_F9UMQ1	331	0.7605	PASS_CANONICAL
UniRef90_A0A1H4EDC8	340	0.8982	PASS_CANONICAL
UniRef90_A0A402D4B4	340	0.8802	PASS_CANONICAL
UniRef90_A0A6V7R5R6	340	0.8892	PASS_CANONICAL
UniRef90_A0ABT1WNR0	340	0.9311	PASS_CANONICAL
UniRef90_A0A2M7UWQ4	340	0.9701	PASS_CANONICAL
UniRef90_A0ABY6Z8B3	340	0.8204	PASS_CANONICAL
UniRef90_A0A9D1SE56	340	0.9012	PASS_CANONICAL
UniRef90_A0A517MYX9	340	0.9611	PASS_CANONICAL
UniRef90_A0A1V6C451	340	0.9341	PASS_CANONICAL
UniRef90_A0A3A3YYL6	340	0.8713	PASS_CANONICAL
UniRef90_A0ABT7LZ02	340	0.9162	PASS_CANONICAL
UniRef90_A0A8J6J214	340	0.9641	PASS_CANONICAL
UniRef90_A0A1V4IBZ7	340	0.9641	PASS_CANONICAL
UniRef90_S7V4L9	340	0.8114	PASS_CANONICAL
UniRef90_A0A7M2WVM4	340	0.9641	PASS_CANONICAL
UniRef90_A0A2K2F872	340	0.9760	PASS_CANONICAL
UniRef90_A0A0W8E121	340	0.9311	PASS_CANONICAL
UniRef90_A0A381N5Q1	340	0.9641	PASS_CANONICAL
UniRef90_A0A382B408	340	0.8743	PASS_CANONICAL
UniRef90_UPI00282E5863	340	0.9731	PASS_CANONICAL
UniRef90_UPI0039C87DD5	340	0.9461	PASS_CANONICAL
UniRef90_UPI001E157588	340	0.9611	PASS_CANONICAL
UniRef90_UPI0004810102	340	0.9521	PASS_CANONICAL
UniRef90_UPI00203FBCA8	340	0.9581	PASS_CANONICAL
UniRef90_UPI0002DC10A8	340	0.9731	PASS_CANONICAL
UniRef90_UPI0009A659EE	340	0.9820	PASS_CANONICAL
UniRef90_UPI00304B87CB	340	0.9641	PASS_CANONICAL
UniRef90_UPI000952C58B	340	0.9671	PASS_CANONICAL
UniRef90_UPI00138B0C2C	340	0.9641	PASS_CANONICAL
UniRef90_UPI0036C1C802	340	0.8713	PASS_CANONICAL
UniRef90_D0WEB2	335	0.9521	PASS_CANONICAL
UniRef90_A0A9X4B107	336	0.9431	PASS_CANONICAL
UniRef90_UPI000E4DD0D2	340	0.9581	PASS_CANONICAL
UniRef90_UPI001BAA6086	340	0.9611	PASS_CANONICAL
UniRef90_UPI0008A50D51	340	0.9551	PASS_CANONICAL
UniRef90_UPI00197AD8E9	340	0.9731	PASS_CANONICAL
UniRef90_UPI00048716C6	340	0.8802	PASS_CANONICAL
UniRef90_UPI001F002F93	340	0.9701	PASS_CANONICAL
UniRef90_UPI0008D43605	340	0.9701	PASS_CANONICAL
UniRef90_UPI00243276AD	338	0.9671	PASS_CANONICAL
UniRef90_UPI0022489780	340	0.8743	PASS_CANONICAL
UniRef90_UPI00195E1DCD	340	0.9551	PASS_CANONICAL
UniRef90_UPI00272449F7	340	0.9820	PASS_CANONICAL
UniRef90_UPI0037BD6ACF	340	0.7874	PASS_CANONICAL
UniRef90_UPI002A9C58D8	340	0.9551	PASS_CANONICAL
UniRef90_UPI0008D9274B	340	0.9641	PASS_CANONICAL
UniRef90_UPI00067A064F	340	0.9581	PASS_CANONICAL
UniRef90_UPI0037DC22C0	340	0.9491	PASS_CANONICAL
UniRef90_A0A9P3U1M1	337	0.9790	PASS_CANONICAL
UniRef90_A0ABZ3J446	338	0.9671	PASS_CANONICAL
UniRef90_UPI00126737C9	340	0.9611	PASS_CANONICAL
UniRef90_UPI00059030DA	340	0.9311	PASS_CANONICAL
UniRef90_UPI002DD9F1E4	340	0.8174	PASS_CANONICAL
UniRef90_UPI00374D4BFD	340	0.8922	PASS_CANONICAL
UniRef90_UPI0026018E5A	340	0.9641	PASS_CANONICAL
UniRef90_UPI0036B53F7D	340	0.8503	PASS_CANONICAL
UniRef90_UPI00357A1A8C	340	0.9760	PASS_CANONICAL
UniRef90_UPI0025E2D284	340	0.8144	PASS_CANONICAL
UniRef90_UPI00033EA6ED	335	0.9581	PASS_CANONICAL
UniRef90_UPI0034653716	340	0.9641	PASS_CANONICAL
UniRef90_UPI0004C4628E	340	0.8743	PASS_CANONICAL
UniRef90_UPI0011CBC8CA	340	0.9701	PASS_CANONICAL
UniRef90_UPI0024AE0485	340	0.9611	PASS_CANONICAL
UniRef90_UPI0003B3E8D9	340	0.9581	PASS_CANONICAL
UniRef90_UPI000421744C	340	0.8713	PASS_CANONICAL
UniRef90_UPI0004B9CB3A	340	0.9731	PASS_CANONICAL
UniRef90_UPI0000ED77C0	340	0.8713	PASS_CANONICAL
UniRef90_UPI0015A63AB2	340	0.8832	PASS_CANONICAL
UniRef90_UPI000730638C	340	0.9671	PASS_CANONICAL
UniRef90_A0A977KB19	339	0.8503	PASS_CANONICAL
UniRef90_A0A096B8R6	339	0.9731	PASS_CANONICAL
UniRef90_A0A212KHN5	339	0.9731	PASS_CANONICAL
UniRef90_A0A831XMQ4	339	0.9371	PASS_CANONICAL
UniRef90_C1F7N5	339	0.9731	PASS_CANONICAL
UniRef90_A7VYR8	339	0.9760	PASS_CANONICAL
UniRef90_A0A2A7SQG5	339	0.8952	PASS_CANONICAL
UniRef90_A0A265E8B5	339	0.9371	PASS_CANONICAL
UniRef90_A0A5C7AVR9	339	0.9042	PASS_CANONICAL
UniRef90_A0A3E2NB21	339	0.9671	PASS_CANONICAL
UniRef90_R8W3H2	339	0.8802	PASS_CANONICAL
UniRef90_A0ABT7UI00	339	0.9701	PASS_CANONICAL
UniRef90_K0ZAF9	339	0.9581	PASS_CANONICAL
UniRef90_A0ABW4C588	327	0.9521	PASS_CANONICAL
UniRef90_A0A4Y9QQH7	339	0.9431	PASS_CANONICAL
UniRef90_A0A7T0G335	339	0.9701	PASS_CANONICAL
UniRef90_E4TIQ0	339	0.9611	PASS_CANONICAL
UniRef90_A0A4S2EZP0	339	0.8952	PASS_CANONICAL
UniRef90_A0ABY5ZMI9	339	0.8952	PASS_CANONICAL
UniRef90_A0A4R1L4H7	339	0.8772	PASS_CANONICAL
UniRef90_D5X8W7	339	0.9581	PASS_CANONICAL
UniRef90_B8FA44	339	0.8383	PASS_CANONICAL
UniRef90_A0A0R1HMW5	339	0.7695	PASS_CANONICAL
UniRef90_M1ZEC8	339	0.9701	PASS_CANONICAL
UniRef90_A0A1M6DPN3	339	0.9760	PASS_CANONICAL
UniRef90_A0ABT5I1N3	339	0.9102	PASS_CANONICAL
UniRef90_B8CWX2	339	0.9760	PASS_CANONICAL
UniRef90_B9XEU6	339	0.9341	PASS_CANONICAL
UniRef90_A0A926DC64	339	0.9521	PASS_CANONICAL
UniRef90_A0ABU0E2B9	339	0.9611	PASS_CANONICAL
UniRef90_A0A926DBD7	339	0.8832	PASS_CANONICAL
UniRef90_D1PIW2	339	0.8114	PASS_CANONICAL
UniRef90_A0A2T6BQQ6	339	0.9701	PASS_CANONICAL
UniRef90_K1M299	339	0.9431	PASS_CANONICAL
UniRef90_A0A134CE82	339	0.9551	PASS_CANONICAL
UniRef90_A0ABU3Z6P5	339	0.9760	PASS_CANONICAL
UniRef90_A0A1G6QFD4	339	0.8892	PASS_CANONICAL
UniRef90_A0A1Z5IIQ5	339	0.7635	PASS_CANONICAL
UniRef90_A0A2U3KV54	339	0.9731	PASS_CANONICAL
UniRef90_C6XE00	339	0.9551	PASS_CANONICAL
UniRef90_A0A1Z5IDN5	339	0.8683	PASS_CANONICAL
UniRef90_A0ABS9MH80	339	0.9671	PASS_CANONICAL
UniRef90_A0ABY7WSQ9	339	0.8623	PASS_CANONICAL
UniRef90_A0A9D2S5N4	339	0.9581	PASS_CANONICAL
UniRef90_A0AB35U0S8	339	0.9611	PASS_CANONICAL
UniRef90_A0A2Z4IMM8	339	0.9251	PASS_CANONICAL
UniRef90_A0AA43RGE1	339	0.9790	PASS_CANONICAL
UniRef90_A0A9X2SXR3	339	0.9431	PASS_CANONICAL
UniRef90_S7X1B2	339	0.9401	PASS_CANONICAL
UniRef90_A0A1W2CUQ3	339	0.7605	PASS_CANONICAL
UniRef90_A0A1U9NPL6	339	0.9701	PASS_CANONICAL
UniRef90_A0AAX2JF44	339	0.9641	PASS_CANONICAL
UniRef90_A0AAV5B2E5	339	0.9671	PASS_CANONICAL
UniRef90_A0A1Q2HRM1	339	0.9790	PASS_CANONICAL
UniRef90_A0A1M5BEU2	339	0.9760	PASS_CANONICAL
UniRef90_A0A7S7RTU6	339	0.9671	PASS_CANONICAL
UniRef90_A0A951IS49	339	0.8982	PASS_CANONICAL
UniRef90_A0A1W1H9I4	339	0.8743	PASS_CANONICAL
UniRef90_A0AAW5JJM2	339	0.9581	PASS_CANONICAL
UniRef90_A0A0D6EV49	339	0.9671	PASS_CANONICAL
UniRef90_A0A1F4RPD0	300	0.8713	PASS_CANONICAL
UniRef90_A0A7G8BHG4	339	0.8772	PASS_CANONICAL
UniRef90_A0A5K7YZI1	339	0.8234	PASS_CANONICAL
UniRef90_E3PWG0	339	0.9611	PASS_CANONICAL
UniRef90_A0A1F7RCX5	339	0.9581	PASS_CANONICAL
UniRef90_U4KS78	339	0.9551	PASS_CANONICAL
UniRef90_Q39ZV9	339	0.9042	PASS_CANONICAL
UniRef90_A0A0C7NL84	339	0.9281	PASS_CANONICAL
UniRef90_A0A2G9YWC3	339	0.9521	PASS_CANONICAL
UniRef90_A0A0B5FSW6	339	0.8982	PASS_CANONICAL
UniRef90_A0ABS5SC09	339	0.9311	PASS_CANONICAL
UniRef90_A0A1G6LP45	339	0.8383	PASS_CANONICAL
UniRef90_A0A953HV20	339	0.8832	PASS_CANONICAL
UniRef90_A0A3G9K8B7	339	0.9731	PASS_CANONICAL
UniRef90_A0ABY5P0M0	339	0.9641	PASS_CANONICAL
UniRef90_A0ABR6VHM7	339	0.9611	PASS_CANONICAL
UniRef90_A0AAE3DZM8	339	0.9641	PASS_CANONICAL
UniRef90_A0A0M4CZJ0	339	0.9162	PASS_CANONICAL
UniRef90_C8W331	339	0.9251	PASS_CANONICAL
UniRef90_A0ABR7IQM3	339	0.9132	PASS_CANONICAL
UniRef90_A0A9D1H2D7	339	0.9790	PASS_CANONICAL
UniRef90_A0A9D2SVP1	339	0.9641	PASS_CANONICAL
UniRef90_G5IDY2	339	0.9581	PASS_CANONICAL
UniRef90_A0A926D0I5	339	0.9731	PASS_CANONICAL
UniRef90_A0A5Q2N8U4	339	0.9760	PASS_CANONICAL
UniRef90_A0ABX0HBD3	339	0.9281	PASS_CANONICAL
UniRef90_A0A3N1Y1P7	339	0.8713	PASS_CANONICAL
UniRef90_A0A5K7ZGJ0	339	0.8263	PASS_CANONICAL
UniRef90_A0A943HJF7	339	0.8174	PASS_CANONICAL
UniRef90_A0A932ERI8	339	0.9731	PASS_CANONICAL
UniRef90_A0AB94IXH9	339	0.8802	PASS_CANONICAL
UniRef90_A0A9D1Y751	339	0.9581	PASS_CANONICAL
UniRef90_A0AAF0CW72	339	0.8323	PASS_CANONICAL
UniRef90_A0A1G9RQR2	339	0.9701	PASS_CANONICAL
UniRef90_S2DEK6	339	0.8892	PASS_CANONICAL
UniRef90_A0A9D1J1A6	339	0.9701	PASS_CANONICAL
UniRef90_A0A8J6MDS7	339	0.9731	PASS_CANONICAL
UniRef90_A0A1M6EXF0	339	0.9581	PASS_CANONICAL
UniRef90_A0A5D0MGX6	339	0.9611	PASS_CANONICAL
UniRef90_A0A3G9GFL0	339	0.9611	PASS_CANONICAL
UniRef90_A0A454JMX0	339	0.9611	PASS_CANONICAL
UniRef90_A0ABM8EQ07	339	0.9431	PASS_CANONICAL
UniRef90_A0A1F4Q3T1	339	0.9731	PASS_CANONICAL
UniRef90_D0GLL2	339	0.9341	PASS_CANONICAL
UniRef90_A0A4R7ZC03	339	0.9611	PASS_CANONICAL
UniRef90_A0A519BA65	339	0.9581	PASS_CANONICAL
UniRef90_A0A1F4SP81	339	0.9790	PASS_CANONICAL
UniRef90_A0A419F9I2	339	0.9611	PASS_CANONICAL
UniRef90_A0ABR9R246	339	0.8144	PASS_CANONICAL
UniRef90_L7VNE2	339	0.8892	PASS_CANONICAL
UniRef90_A0A328UGS1	339	0.8832	PASS_CANONICAL
UniRef90_A0A1F4S624	339	0.9760	PASS_CANONICAL
UniRef90_A0A9D1KYM8	339	0.9281	PASS_CANONICAL
UniRef90_A0A1I6LCH4	339	0.8653	PASS_CANONICAL
UniRef90_I3ZCL4	339	0.8623	PASS_CANONICAL
UniRef90_A0A1F5YTD4	339	0.9671	PASS_CANONICAL
UniRef90_A0ABQ0B072	339	0.9581	PASS_CANONICAL
UniRef90_A0A1F4T5S1	339	0.9671	PASS_CANONICAL
UniRef90_A0A1I7G8H9	339	0.9641	PASS_CANONICAL
UniRef90_A0A1F5YTS3	339	0.9551	PASS_CANONICAL
UniRef90_C6HZF7	339	0.9731	PASS_CANONICAL
UniRef90_A0A7L7KQI6	339	0.9701	PASS_CANONICAL
UniRef90_A0A069RI84	339	0.9671	PASS_CANONICAL
UniRef90_A0A069RJT6	339	0.9731	PASS_CANONICAL
UniRef90_A0ABT1SM18	339	0.8204	PASS_CANONICAL
UniRef90_A0A7I9VTD6	339	0.8653	PASS_CANONICAL
UniRef90_A0AAX3BD34	339	0.9611	PASS_CANONICAL
UniRef90_A0A7U9TIT9	339	0.9671	PASS_CANONICAL
UniRef90_A0A5A8F407	339	0.9611	PASS_CANONICAL
UniRef90_A0A5A8F603	339	0.8473	PASS_CANONICAL
UniRef90_A0A2H0XVF1	339	0.9611	PASS_CANONICAL
UniRef90_A5GDV8	339	0.9341	PASS_CANONICAL
UniRef90_U5C314	339	0.9012	PASS_CANONICAL
UniRef90_A9BHP9	339	0.9611	PASS_CANONICAL
UniRef90_A0A0U1L2Y0	339	0.9641	PASS_CANONICAL
UniRef90_A0ABT7YGZ5	339	0.9222	PASS_CANONICAL
UniRef90_I0IN80	339	0.9641	PASS_CANONICAL
UniRef90_A0A1L8WJ29	339	0.9192	PASS_CANONICAL
UniRef90_A0ABU7R9F1	339	0.9611	PASS_CANONICAL
UniRef90_A0A5A9XQL7	339	0.9611	PASS_CANONICAL
UniRef90_A0ABT8C7S4	339	0.9371	PASS_CANONICAL
UniRef90_A0A3A4NJ01	339	0.9551	PASS_CANONICAL
UniRef90_A0A923LU45	339	0.9671	PASS_CANONICAL
UniRef90_V2QDS6	339	0.8982	PASS_CANONICAL
UniRef90_E8WZS4	339	0.9641	PASS_CANONICAL
UniRef90_U7V481	339	0.9671	PASS_CANONICAL
UniRef90_A0ABM9DBV8	339	0.9311	PASS_CANONICAL
UniRef90_A0ABT7E1S5	339	0.9701	PASS_CANONICAL
UniRef90_U7UEY6	339	0.8772	PASS_CANONICAL
UniRef90_A0ABT6ZIK3	339	0.9611	PASS_CANONICAL
UniRef90_A0ABV5J8S0	339	0.9162	PASS_CANONICAL
UniRef90_R7ZW01	339	0.8952	PASS_CANONICAL
UniRef90_A0A932HYW0	339	0.9790	PASS_CANONICAL
UniRef90_A0A235BAC4	339	0.9581	PASS_CANONICAL
UniRef90_A0A9D1TIB5	339	0.9731	PASS_CANONICAL
UniRef90_A0A1F4U7K3	339	0.9760	PASS_CANONICAL
UniRef90_A0A3S9H7M2	339	0.8623	PASS_CANONICAL
UniRef90_A0ABS5U809	339	0.9341	PASS_CANONICAL
UniRef90_A0A943UY86	339	0.8922	PASS_CANONICAL
UniRef90_A0A520XCJ3	339	0.9671	PASS_CANONICAL
UniRef90_A0A9D1RW81	339	0.9491	PASS_CANONICAL
UniRef90_A0A1F4TPL7	339	0.9731	PASS_CANONICAL
UniRef90_A0AAW4LDY0	339	0.9431	PASS_CANONICAL
UniRef90_D3LTF9	339	0.9311	PASS_CANONICAL
UniRef90_A0A3N0AHP8	339	0.8862	PASS_CANONICAL
UniRef90_A0A4R1PZE2	339	0.9551	PASS_CANONICAL
UniRef90_A0A8J3CVR0	339	0.9132	PASS_CANONICAL
UniRef90_A0AAW6FTK5	337	0.9551	PASS_CANONICAL
UniRef90_A0A0S2W8J7	339	0.9671	PASS_CANONICAL
UniRef90_A0A1W2BVU6	339	0.9581	PASS_CANONICAL
UniRef90_A0A0G3WJ12	339	0.9731	PASS_CANONICAL
UniRef90_A0A8J6ULF2	339	0.9521	PASS_CANONICAL
UniRef90_A0ABV9T154	339	0.9581	PASS_CANONICAL
UniRef90_A0A931AY25	339	0.8772	PASS_CANONICAL
UniRef90_B3E6Y6	339	0.9281	PASS_CANONICAL
UniRef90_A0A0R1XSZ5	339	0.7964	PASS_CANONICAL
UniRef90_A0AAW6U974	339	0.9820	PASS_CANONICAL
UniRef90_A0A9D1NT54	339	0.9581	PASS_CANONICAL
UniRef90_A0A146G6X2	339	0.8832	PASS_CANONICAL
UniRef90_A0A9D2CEI2	339	0.9521	PASS_CANONICAL
UniRef90_D4H702	339	0.9701	PASS_CANONICAL
UniRef90_A0A430AJK1	339	0.9611	PASS_CANONICAL
UniRef90_A0A9D1NBN9	339	0.9611	PASS_CANONICAL
UniRef90_C1D809	339	0.9521	PASS_CANONICAL
UniRef90_A0ABN6DUZ7	339	0.9012	PASS_CANONICAL
UniRef90_A0A1F4TPX2	339	0.9731	PASS_CANONICAL
UniRef90_A0ABW9KNZ1	339	0.8743	PASS_CANONICAL
UniRef90_A0AAU8GT98	337	0.9611	PASS_CANONICAL
UniRef90_A0A0S7Y550	339	0.9731	PASS_CANONICAL
UniRef90_A0AAE3TD77	339	0.9371	PASS_CANONICAL
UniRef90_A0A3E0UGD1	339	0.9581	PASS_CANONICAL
UniRef90_A0ABU4W803	339	0.9192	PASS_CANONICAL
UniRef90_A0ABY5I218	338	0.9611	PASS_CANONICAL
UniRef90_A0ABR9R8K7	339	0.9581	PASS_CANONICAL
UniRef90_A0A1L3GPZ1	339	0.8802	PASS_CANONICAL
UniRef90_A0A550JG97	339	0.9671	PASS_CANONICAL
UniRef90_A0A372IND9	339	0.9760	PASS_CANONICAL
UniRef90_A0A8A7KJB7	339	0.9731	PASS_CANONICAL
UniRef90_A0A8A7KAP9	339	0.9641	PASS_CANONICAL
UniRef90_A0A6N7XFY3	339	0.8713	PASS_CANONICAL
UniRef90_A0A517TEZ8	339	0.9850	PASS_CANONICAL
UniRef90_A0A4R1MK02	339	0.9671	PASS_CANONICAL
UniRef90_A0A6N4TL33	339	0.9551	PASS_CANONICAL
UniRef90_A0A916RVJ4	339	0.9790	PASS_CANONICAL
UniRef90_A0A562VLW1	339	0.9461	PASS_CANONICAL
UniRef90_A1AS83	339	0.9611	PASS_CANONICAL
UniRef90_A1APD0	339	0.9281	PASS_CANONICAL
UniRef90_A0A8J6J0I4	339	0.9701	PASS_CANONICAL
UniRef90_A0A8E6B9W6	339	0.9701	PASS_CANONICAL
UniRef90_A0A5K7YBT5	339	0.9401	PASS_CANONICAL
UniRef90_A0A8J6M4U3	339	0.9611	PASS_CANONICAL
UniRef90_A0A7V8SXY8	339	0.9701	PASS_CANONICAL
UniRef90_A0A1J5SE88	339	0.9731	PASS_CANONICAL
UniRef90_A0A0F9X4D9	339	0.9790	PASS_CANONICAL
UniRef90_A0A485M2I9	339	0.9731	PASS_CANONICAL
UniRef90_A0A0H5Q1V7	339	0.8922	PASS_CANONICAL
UniRef90_A0A3B1BN73	339	0.8922	PASS_CANONICAL
UniRef90_A0A382EE16	339	0.9551	PASS_CANONICAL
UniRef90_A0A644WEY5	339	0.9611	PASS_CANONICAL
UniRef90_UPI001C8370C0	339	0.7425	PASS_CANONICAL
UniRef90_UPI000A26DC17	339	0.9671	PASS_CANONICAL
UniRef90_UPI003D9BDECA	339	0.9611	PASS_CANONICAL
UniRef90_D9RAI2	338	0.9641	PASS_CANONICAL
UniRef90_UPI0003F76B28	339	0.9671	PASS_CANONICAL
UniRef90_UPI0009BB71D8	339	0.9731	PASS_CANONICAL
UniRef90_UPI000E0CBF36	339	0.8982	PASS_CANONICAL
UniRef90_UPI002478AE67	339	0.9611	PASS_CANONICAL
UniRef90_UPI0025E21904	339	0.9311	PASS_CANONICAL
UniRef90_UPI0025E3ED28	339	0.8743	PASS_CANONICAL
UniRef90_UPI000F54000B	339	0.9581	PASS_CANONICAL
UniRef90_UPI001CF661D3	339	0.9222	PASS_CANONICAL
UniRef90_UPI0016481D6D	339	0.9581	PASS_CANONICAL
UniRef90_UPI000CADF473	339	0.9790	PASS_CANONICAL
UniRef90_UPI00356390E3	339	0.8204	PASS_CANONICAL
UniRef90_UPI002E787133	339	0.9611	PASS_CANONICAL
UniRef90_UPI00385420EA	339	0.9701	PASS_CANONICAL
UniRef90_UPI00092DF1D4	339	0.9641	PASS_CANONICAL
UniRef90_UPI001379D6A5	339	0.9611	PASS_CANONICAL
UniRef90_UPI001CD3F9F7	339	0.8922	PASS_CANONICAL
UniRef90_UPI003F2ECB5A	339	0.9641	PASS_CANONICAL
UniRef90_UPI00163B9C4E	339	0.8922	PASS_CANONICAL
UniRef90_UPI0032C21EA3	339	0.9790	PASS_CANONICAL
UniRef90_UPI0039705492	339	0.8204	PASS_CANONICAL
UniRef90_UPI00195CBED3	339	0.9671	PASS_CANONICAL
UniRef90_UPI0003301485	339	0.8952	PASS_CANONICAL
UniRef90_UPI003AF40C95	339	0.9641	PASS_CANONICAL
UniRef90_UPI00131EB8E6	339	0.8443	PASS_CANONICAL
UniRef90_UPI00203D7C90	339	0.9731	PASS_CANONICAL
UniRef90_UPI002C45B9FF	339	0.8623	PASS_CANONICAL
UniRef90_UPI0030813E75	339	0.8832	PASS_CANONICAL
UniRef90_UPI000988301B	339	0.9671	PASS_CANONICAL
