seq_id	seq_len	module	from	to	module_len
UniRef90_A0A7V8VBH8	347	N_ext	1	48	48
UniRef90_A0A1G9QTJ8	347	N_ext	1	39	39
UniRef90_I4BZ59	347	N_ext	1	46	46
UniRef90_A0A9D1N1J0	347	N_ext	1	47	47
UniRef90_A0A173RXL4	337	N_ext	1	46	46
UniRef90_G7VAF8	347	N_ext	1	49	49
UniRef90_U2E9Y5	347	N_ext	1	43	43
UniRef90_H0UNF0	347	N_ext	1	53	53
UniRef90_UPI0013816F03	347	N_ext	1	51	51
UniRef90_UPI00042514DF	347	N_ext	1	49	49
UniRef90_UPI001BF04B17	347	N_ext	1	44	44
UniRef90_UPI002E0D9863	347	N_ext	1	85	85
UniRef90_UPI0028728F68	347	N_ext	1	41	41
UniRef90_UPI000E5A5CDE	347	N_ext	1	55	55
UniRef90_UPI0005BD0FFC	347	N_ext	1	50	50
UniRef90_UPI0036E86C27	347	N_ext	1	64	64
UniRef90_UPI00129CB64D	347	N_ext	1	56	56
UniRef90_UPI000489F22B	347	N_ext	1	41	41
UniRef90_UPI0004123180	347	N_ext	1	44	44
UniRef90_UPI003D6B77C5	347	N_ext	1	43	43
UniRef90_A0A511GYS0	346	N_ext	1	45	45
UniRef90_A0A2W6A9J4	346	N_ext	1	52	52
UniRef90_A0A8T7LY08	346	N_ext	1	46	46
UniRef90_A0A953IB78	346	N_ext	1	46	46
UniRef90_A0A517MJZ2	346	N_ext	1	46	46
UniRef90_A0A518BV99	346	N_ext	1	51	51
UniRef90_A0ABS9EQJ1	346	N_ext	1	45	45
UniRef90_A0A4R1RYB7	346	N_ext	1	51	51
UniRef90_A0ABX0GNF5	346	N_ext	1	53	53
UniRef90_D2B8S9	346	N_ext	1	44	44
UniRef90_A0ABR7L689	346	N_ext	1	48	48
UniRef90_A0ABV9S951	346	N_ext	1	48	48
UniRef90_A0A1G7A3C3	346	N_ext	1	44	44
UniRef90_A0AAE3V8A1	346	N_ext	1	49	49
UniRef90_A0A518B125	346	N_ext	1	45	45
UniRef90_A0A0D2JTG2	346	N_ext	1	42	42
UniRef90_A0A1F4U2E3	346	N_ext	1	42	42
UniRef90_A0ABP7VYM6	346	N_ext	1	50	50
UniRef90_Q3A6I6	346	N_ext	1	45	45
UniRef90_A0AAU9EG94	346	N_ext	1	43	43
UniRef90_Q1JWR3	346	N_ext	1	45	45
UniRef90_A0A399FCL6	346	N_ext	1	86	86
UniRef90_E1QLY3	346	N_ext	1	88	88
UniRef90_A0A1L3GJN7	346	N_ext	1	46	46
UniRef90_A0A931PT25	346	N_ext	1	53	53
UniRef90_A0A1G9P4Q6	346	N_ext	1	43	43
UniRef90_A0A3A4QQ83	346	N_ext	1	47	47
UniRef90_A0A537IXI2	346	N_ext	1	43	43
UniRef90_A0A3A4NP39	346	N_ext	1	55	55
UniRef90_A0A4R2RJC9	346	N_ext	1	54	54
UniRef90_A0A917KCN7	346	N_ext	1	48	48
UniRef90_A0ABT2J7T0	346	N_ext	1	52	52
UniRef90_A0A3Q9HTQ3	346	N_ext	1	41	41
UniRef90_A0A286RFS6	346	N_ext	1	53	53
UniRef90_D1B762	346	N_ext	1	79	79
UniRef90_A0A518GV94	345	N_ext	1	47	47
UniRef90_A0A1M5L5E9	346	N_ext	1	81	81
UniRef90_X1LVP4	346	N_ext	1	53	53
UniRef90_A0A3B0UNS3	346	N_ext	1	46	46
UniRef90_UPI001C40542F	346	N_ext	1	82	82
UniRef90_UPI00223EEC3A	346	N_ext	1	43	43
UniRef90_UPI002EF5E2C6	346	N_ext	1	51	51
UniRef90_UPI00049251F1	346	N_ext	1	51	51
UniRef90_UPI00343869E7	346	N_ext	1	69	69
UniRef90_UPI003599D1CC	346	N_ext	1	41	41
UniRef90_UPI002DDCC81C	346	N_ext	1	43	43
UniRef90_UPI00196A3ACE	346	N_ext	1	79	79
UniRef90_UPI00249FD1F3	346	N_ext	1	49	49
UniRef90_UPI002E2BC92B	346	N_ext	1	70	70
UniRef90_UPI002B2C9BB9	346	N_ext	1	52	52
UniRef90_UPI00034A3B53	346	N_ext	1	91	91
UniRef90_UPI001A97A333	346	N_ext	1	43	43
UniRef90_UPI002E2F326E	346	N_ext	1	88	88
UniRef90_A0A6N3A7X5	345	N_ext	1	58	58
UniRef90_A0A7V2AYQ9	345	N_ext	1	43	43
UniRef90_A0A9D1QJZ8	345	N_ext	1	44	44
UniRef90_A0A239TUR5	345	N_ext	1	43	43
UniRef90_A0A1M7E702	345	N_ext	1	45	45
UniRef90_A0ABV1DXV0	345	N_ext	1	49	49
UniRef90_A0A0T5X9X6	345	N_ext	1	41	41
UniRef90_F2NP86	345	N_ext	1	50	50
UniRef90_A0ABU3NWI5	345	N_ext	1	44	44
UniRef90_A0ABV5Z398	345	N_ext	1	52	52
UniRef90_A0A2S6GUK9	345	N_ext	1	51	51
UniRef90_E3CV82	345	N_ext	1	77	77
UniRef90_J7INE4	345	N_ext	1	44	44
UniRef90_A0A518DQX4	345	N_ext	1	46	46
UniRef90_A0A9D1R3B2	345	N_ext	1	44	44
UniRef90_A0A430A2P3	345	N_ext	1	44	44
UniRef90_A0A259U3S1	345	N_ext	1	41	41
UniRef90_A0A7S7NVM1	345	N_ext	1	54	54
UniRef90_A0A6N3BFR4	339	N_ext	1	50	50
UniRef90_A0ABV8DNB6	345	N_ext	1	48	48
UniRef90_A0A495XSD7	345	N_ext	1	44	44
UniRef90_K4LG25	345	N_ext	1	45	45
UniRef90_A0A5C6FTV5	345	N_ext	1	54	54
UniRef90_A0A0A2WNR1	345	N_ext	1	86	86
UniRef90_A0AAE3KP14	345	N_ext	1	49	49
UniRef90_A4J2L7	345	N_ext	1	44	44
UniRef90_A0A5R9EKK4	345	N_ext	1	44	44
UniRef90_A0A367ZPT9	345	N_ext	1	91	91
UniRef90_A0A0P9CYP1	345	N_ext	1	51	51
UniRef90_A0A4R8MF51	345	N_ext	1	78	78
UniRef90_B3QTY8	345	N_ext	1	52	52
UniRef90_A0A0F9JCY1	345	N_ext	1	57	57
UniRef90_A0A381N3M2	345	N_ext	1	38	38
UniRef90_A0A644XNV8	345	N_ext	1	61	61
UniRef90_UPI001F002AE4	345	N_ext	1	49	49
UniRef90_UPI000CBACF9C	345	N_ext	1	51	51
UniRef90_UPI00069CF0E6	345	N_ext	1	74	74
UniRef90_UPI001C3D1A6A	345	N_ext	1	48	48
UniRef90_UPI000B377313	345	N_ext	1	50	50
UniRef90_UPI0029D3EDA1	345	N_ext	1	52	52
UniRef90_UPI001B8D224B	345	N_ext	1	51	51
UniRef90_UPI00216401F6	345	N_ext	1	51	51
UniRef90_UPI003EBE2186	345	N_ext	1	45	45
UniRef90_UPI00230F9105	345	N_ext	1	57	57
UniRef90_UPI000158D5CE	345	N_ext	1	45	45
UniRef90_UPI0013DCE862	345	N_ext	1	82	82
UniRef90_UPI0004027FCA	345	N_ext	1	43	43
UniRef90_A0A2H5BVB4	344	N_ext	1	55	55
UniRef90_A0A6J4H5N8	344	N_ext	1	51	51
UniRef90_A0A166SC78	344	N_ext	1	46	46
UniRef90_A0A6I2GLM1	344	N_ext	1	42	42
UniRef90_A0A318D528	344	N_ext	1	42	42
UniRef90_A0A4Y7RVR5	344	N_ext	1	44	44
UniRef90_A0A9D2T6T2	344	N_ext	1	55	55
UniRef90_M1WZF6	344	N_ext	1	80	80
UniRef90_A0A8J6NKX9	344	N_ext	1	64	64
UniRef90_A0ABV7Y6C0	344	N_ext	1	84	84
UniRef90_A0A7T3RF34	344	N_ext	1	59	59
UniRef90_G5GN09	344	N_ext	1	43	43
UniRef90_A0A6I6DG27	344	N_ext	1	43	43
UniRef90_A0A518DT41	344	N_ext	1	56	56
UniRef90_A0ABS4KRL0	344	N_ext	1	43	43
UniRef90_A0A918LG35	344	N_ext	1	48	48
UniRef90_A0ABM8ER61	344	N_ext	1	45	45
UniRef90_A0AAV4LBE8	344	N_ext	1	42	42
UniRef90_A0A1M4S847	344	N_ext	1	46	46
UniRef90_A0A1M6MPQ0	344	N_ext	1	48	48
UniRef90_A0A9D1FHZ3	344	N_ext	1	42	42
UniRef90_A0A932GNW2	344	N_ext	1	44	44
UniRef90_A0A7V4U2W0	344	N_ext	1	47	47
UniRef90_U7QL34	344	N_ext	1	91	91
UniRef90_A0AC61MWA3	344	N_ext	1	46	46
UniRef90_A0A5N1GNS8	344	N_ext	1	43	43
UniRef90_A0A9D1RVN5	344	N_ext	1	44	44
UniRef90_A0AA48K8Y6	344	N_ext	1	35	35
UniRef90_A0A1G9M564	344	N_ext	1	45	45
UniRef90_A0ABV8BMP4	344	N_ext	1	54	54
UniRef90_A0A430AMF6	344	N_ext	1	42	42
UniRef90_UPI00298EADC5	344	N_ext	1	64	64
UniRef90_UPI0026666450	344	N_ext	1	61	61
UniRef90_UPI0003B44DB3	344	N_ext	1	48	48
UniRef90_UPI001F0112B7	344	N_ext	1	44	44
UniRef90_UPI0025EA461C	344	N_ext	1	45	45
UniRef90_A0A7W8G9X6	337	N_ext	1	53	53
UniRef90_UPI0015B9B4A6	344	N_ext	1	45	45
UniRef90_UPI00025B0D44	344	N_ext	1	92	92
UniRef90_UPI00040C0060	344	N_ext	1	50	50
UniRef90_UPI003D984B27	344	N_ext	1	78	78
UniRef90_UPI00065E38F1	344	N_ext	1	43	43
UniRef90_UPI0033D490A1	344	N_ext	1	82	82
UniRef90_UPI0012B06C2E	344	N_ext	1	43	43
UniRef90_UPI002DD7BDE1	344	N_ext	1	42	42
UniRef90_UPI0010EFE74C	344	N_ext	1	48	48
UniRef90_UPI00140D1614	344	N_ext	1	43	43
UniRef90_A0A7X0IG47	343	N_ext	1	52	52
UniRef90_A0AA51X6K8	343	N_ext	1	44	44
UniRef90_UPI000A0FDC43	344	N_ext	1	50	50
UniRef90_UPI00215852B1	344	N_ext	1	43	43
UniRef90_UPI0023796D1C	344	N_ext	1	43	43
UniRef90_G0EDS9	343	N_ext	1	36	36
UniRef90_A0A6J4R281	343	N_ext	1	58	58
UniRef90_A0A6J4RHG1	343	N_ext	1	45	45
UniRef90_A0A0H3J7H6	343	N_ext	1	44	44
UniRef90_A0ABV5AB02	343	N_ext	1	52	52
UniRef90_A0AAU0URZ6	343	N_ext	1	55	55
UniRef90_A0A0E3W3W1	343	N_ext	1	50	50
UniRef90_C8WX56	343	N_ext	1	45	45
UniRef90_F8IIR0	343	N_ext	1	44	44
UniRef90_A0ABT7UQK2	343	N_ext	1	48	48
UniRef90_A0A2U3LD21	343	N_ext	1	45	45
UniRef90_A0A936F022	343	N_ext	1	37	37
UniRef90_I0IAW5	343	N_ext	1	86	86
UniRef90_A0ABU3Q1Q7	343	N_ext	1	48	48
UniRef90_A0A068NPB1	343	N_ext	1	45	45
UniRef90_A0A7L4YKU2	343	N_ext	1	45	45
UniRef90_A0A5B9Q7M6	343	N_ext	1	49	49
UniRef90_W0EDZ9	343	N_ext	1	46	46
UniRef90_A0A949TQR5	343	N_ext	1	41	41
UniRef90_A0A6I2UD09	343	N_ext	1	44	44
UniRef90_E1QKZ3	343	N_ext	1	54	54
UniRef90_A0A1H6FYK7	343	N_ext	1	54	54
UniRef90_A0AAW8R6B0	338	N_ext	1	43	43
UniRef90_S0EYF0	343	N_ext	1	51	51
UniRef90_A0ABN2HT24	343	N_ext	1	45	45
UniRef90_L1QES0	343	N_ext	1	62	62
UniRef90_F4LIV3	343	N_ext	1	43	43
UniRef90_A0ABW4JNB0	343	N_ext	1	55	55
UniRef90_A0AAW7Z9Z3	343	N_ext	1	43	43
UniRef90_A0A7V5RPC1	343	N_ext	1	42	42
UniRef90_A0A9E2L014	343	N_ext	1	90	90
UniRef90_A0A545AJR1	342	N_ext	1	48	48
UniRef90_A0A4R3K272	343	N_ext	1	45	45
UniRef90_A0ABU9E8V0	343	N_ext	1	46	46
UniRef90_A0A402CV78	343	N_ext	1	45	45
UniRef90_A0A518CQN8	343	N_ext	1	40	40
UniRef90_A0A386H490	343	N_ext	1	44	44
UniRef90_R4KK93	343	N_ext	1	43	43
UniRef90_R4KFK0	343	N_ext	1	45	45
UniRef90_A0A7X0H8M0	343	N_ext	1	53	53
UniRef90_A0A6I0EYC1	343	N_ext	1	56	56
UniRef90_A0A8J6TKD5	343	N_ext	1	53	53
UniRef90_A0A975F5F3	343	N_ext	1	49	49
UniRef90_A0A941DXQ5	343	N_ext	1	40	40
UniRef90_A0ABT5WZM5	343	N_ext	1	44	44
UniRef90_A0A382DU05	343	N_ext	1	45	45
UniRef90_A0A381NCH6	343	N_ext	1	59	59
UniRef90_UPI00037ECB7E	343	N_ext	1	50	50
UniRef90_UPI000D11426C	343	N_ext	1	48	48
UniRef90_A0AAJ1WT45	340	N_ext	1	44	44
UniRef90_A0AB74QD99	325	N_ext	1	60	60
UniRef90_UPI003DA1D91B	343	N_ext	1	43	43
UniRef90_UPI004049ABE7	343	N_ext	1	68	68
UniRef90_UPI001B74B5F2	343	N_ext	1	77	77
UniRef90_UPI00308F3061	343	N_ext	1	44	44
UniRef90_UPI0018E7DD68	343	N_ext	1	40	40
UniRef90_UPI0037521E4A	343	N_ext	1	48	48
UniRef90_A0A7V2ZII5	342	N_ext	1	41	41
UniRef90_A0A212LRT9	342	N_ext	1	44	44
UniRef90_A0A6J4NRI9	342	N_ext	1	45	45
UniRef90_A0A7C3MGX7	342	N_ext	1	45	45
UniRef90_A0A7C6E9D2	342	N_ext	1	55	55
UniRef90_A0A1D7XAX9	342	N_ext	1	44	44
UniRef90_A0AAJ5EFC1	342	N_ext	1	52	52
UniRef90_A0A926EK78	342	N_ext	1	46	46
UniRef90_A0A2Z4Y282	342	N_ext	1	44	44
UniRef90_I4EHX6	342	N_ext	1	69	69
UniRef90_E4U8G6	342	N_ext	1	56	56
UniRef90_A0A3B7QUP0	342	N_ext	1	43	43
UniRef90_A0A1W1V7B2	342	N_ext	1	43	43
UniRef90_A0ABZ3CEX4	342	N_ext	1	62	62
UniRef90_A0A4U7JFQ2	342	N_ext	1	64	64
UniRef90_F2JN54	342	N_ext	1	52	52
UniRef90_A0A0R2BFF7	342	N_ext	1	44	44
UniRef90_A0A6V8PUE2	342	N_ext	1	32	32
UniRef90_A0A1Z5HN93	342	N_ext	1	43	43
UniRef90_A0ABV4U1H3	342	N_ext	1	39	39
UniRef90_A0A9X3NAC4	342	N_ext	1	53	53
UniRef90_K8E090	342	N_ext	1	48	48
UniRef90_A0A940P5E2	342	N_ext	1	45	45
UniRef90_A0ABU0ZDR2	342	N_ext	1	73	73
UniRef90_F3YAJ8	342	N_ext	1	52	52
UniRef90_A0A517SG64	342	N_ext	1	44	44
UniRef90_A0ABY5PBL8	342	N_ext	1	39	39
UniRef90_A0A1W1VYC5	342	N_ext	1	33	33
UniRef90_A0A0D0Y5V5	342	N_ext	1	40	40
UniRef90_A0A7S7NQE9	342	N_ext	1	69	69
UniRef90_A0A6G8ANH9	342	N_ext	1	48	48
UniRef90_A0A3A4R2U4	342	N_ext	1	44	44
UniRef90_A0A2T0AVK6	342	N_ext	1	44	44
UniRef90_A0A9D2S323	342	N_ext	1	78	78
UniRef90_Q7NP64	342	N_ext	1	67	67
UniRef90_A0ABZ3J363	342	N_ext	1	46	46
UniRef90_D1C6S6	342	N_ext	1	56	56
UniRef90_A0A926D6I6	342	N_ext	1	44	44
UniRef90_A0ABZ1BT29	342	N_ext	1	91	91
UniRef90_A0A9E6XWL9	342	N_ext	1	79	79
UniRef90_A0A6F8XJT0	342	N_ext	1	42	42
UniRef90_A0A0B6WX10	342	N_ext	1	49	49
UniRef90_A0A9D1T068	342	N_ext	1	45	45
UniRef90_A0A381QJ27	342	N_ext	1	51	51
UniRef90_UPI00046D83E1	342	N_ext	1	43	43
UniRef90_UPI001ED9971A	342	N_ext	1	85	85
UniRef90_UPI000B985834	342	N_ext	1	48	48
UniRef90_UPI001C11CEFC	342	N_ext	1	55	55
UniRef90_UPI002BF83D72	342	N_ext	1	53	53
UniRef90_UPI0013EE8EA6	342	N_ext	1	44	44
UniRef90_UPI00048C47ED	342	N_ext	1	45	45
UniRef90_UPI001C0D68A6	342	N_ext	1	55	55
UniRef90_UPI0018A1047E	342	N_ext	1	42	42
UniRef90_UPI00344FFCDE	342	N_ext	1	44	44
UniRef90_UPI00402659F3	342	N_ext	1	50	50
UniRef90_UPI003F898990	342	N_ext	1	47	47
UniRef90_UPI002DFDDECF	342	N_ext	1	81	81
UniRef90_UPI00085C6B9B	342	N_ext	1	45	45
UniRef90_UPI00056EF044	342	N_ext	1	45	45
UniRef90_A0ABZ1C1C9	339	N_ext	1	88	88
UniRef90_UPI0033C7E924	342	N_ext	1	44	44
UniRef90_UPI00141F76FC	342	N_ext	1	43	43
UniRef90_UPI00138AEB36	342	N_ext	1	41	41
UniRef90_A0A8J6IQ35	341	N_ext	1	43	43
UniRef90_A0AAU8GZ19	341	N_ext	1	45	45
UniRef90_A0AA41WD81	341	N_ext	1	53	53
UniRef90_A0A5C5EAJ9	341	N_ext	1	43	43
UniRef90_H7C796	341	N_ext	1	44	44
UniRef90_A0A2K9E9V6	341	N_ext	1	44	44
UniRef90_A0AA43UCV3	341	N_ext	1	43	43
UniRef90_A9AX91	341	N_ext	1	46	46
UniRef90_A0A5P1WYP6	341	N_ext	1	45	45
UniRef90_F8L7Z8	341	N_ext	1	53	53
UniRef90_A0A5C5YQA5	341	N_ext	1	60	60
UniRef90_A0A518C576	341	N_ext	1	57	57
UniRef90_A0A9D1T3D1	341	N_ext	1	41	41
UniRef90_A0ABX2I473	341	N_ext	1	47	47
UniRef90_C0GG10	341	N_ext	1	47	47
UniRef90_A0A1T4PWE2	341	N_ext	1	42	42
UniRef90_A0A9D1HYQ0	341	N_ext	1	53	53
UniRef90_A0A975B3L3	341	N_ext	1	55	55
UniRef90_A0ABS6S356	341	N_ext	1	43	43
UniRef90_A0A3G2R6S0	341	N_ext	1	45	45
UniRef90_A0A5C6UPJ9	341	N_ext	1	50	50
UniRef90_A0A1H1L5X6	341	N_ext	1	51	51
UniRef90_A0A7G1GY78	341	N_ext	1	44	44
UniRef90_A0A401FX73	341	N_ext	1	40	40
UniRef90_F5YKY9	341	N_ext	1	86	86
UniRef90_A0A9D1K044	341	N_ext	1	51	51
UniRef90_A0A7C8HF31	341	N_ext	1	45	45
UniRef90_A6NX22	341	N_ext	1	52	52
UniRef90_A0A926EBR0	341	N_ext	1	43	43
UniRef90_F5YFM2	341	N_ext	1	58	58
UniRef90_A0A518GHF5	341	N_ext	1	65	65
UniRef90_A0A212R9C1	341	N_ext	1	74	74
UniRef90_A0ABT8F7S6	341	N_ext	1	61	61
UniRef90_A0A348APH0	341	N_ext	1	49	49
UniRef90_A0A226BX26	341	N_ext	1	44	44
UniRef90_A0A1U9K882	341	N_ext	1	42	42
UniRef90_A0A7T7XMJ4	341	N_ext	1	52	52
UniRef90_A0A8A0RQI5	341	N_ext	1	44	44
UniRef90_E8QWX1	341	N_ext	1	69	69
UniRef90_A0A2M8QEZ4	341	N_ext	1	66	66
UniRef90_A0A3B1D0M2	341	N_ext	1	46	46
UniRef90_A0ABM7WW50	337	N_ext	1	67	67
UniRef90_UPI002260F232	341	N_ext	1	50	50
UniRef90_UPI0010307606	341	N_ext	1	89	89
UniRef90_A0A7D3XY62	328	N_ext	1	65	65
UniRef90_UPI003D16798C	341	N_ext	1	61	61
UniRef90_UPI0012BD0D8B	341	N_ext	1	52	52
UniRef90_UPI00237947C7	341	N_ext	1	34	34
UniRef90_UPI002260B431	341	N_ext	1	50	50
UniRef90_A0A024QA01	339	N_ext	1	29	29
UniRef90_UPI00082AE37A	341	N_ext	1	40	40
UniRef90_UPI001C7550E7	341	N_ext	1	44	44
UniRef90_UPI0016867EAB	341	N_ext	1	60	60
UniRef90_UPI00135B78FD	341	N_ext	1	43	43
UniRef90_UPI00225482AF	341	N_ext	1	47	47
UniRef90_UPI00260E797D	341	N_ext	1	63	63
UniRef90_UPI003981541C	341	N_ext	1	79	79
UniRef90_A0A7C3IWI3	340	N_ext	1	63	63
UniRef90_A0A150JBJ2	340	N_ext	1	44	44
UniRef90_A0A150IV18	340	N_ext	1	50	50
UniRef90_B1GYQ4	340	N_ext	1	42	42
UniRef90_A0A7C1JN42	340	N_ext	1	66	66
UniRef90_A0A174IYQ4	340	N_ext	1	43	43
UniRef90_A0A7C3LUK3	340	N_ext	1	53	53
UniRef90_A0A6J4JXL0	340	N_ext	1	59	59
UniRef90_A0A0S4N197	340	N_ext	1	82	82
UniRef90_U2KW43	340	N_ext	1	87	87
UniRef90_A0AAP3VIJ4	340	N_ext	1	42	42
UniRef90_A0A859DP51	340	N_ext	1	45	45
UniRef90_A0AA49JTK3	340	N_ext	1	49	49
UniRef90_A0A931ATL6	340	N_ext	1	45	45
UniRef90_A0A9X4H3L9	340	N_ext	1	44	44
UniRef90_A0A3G1KNP2	340	N_ext	1	44	44
UniRef90_A0A1Z3HJI8	340	N_ext	1	82	82
UniRef90_A0A8I0A462	340	N_ext	1	45	45
UniRef90_A0A6B8RS29	340	N_ext	1	63	63
UniRef90_A0A916NZI4	340	N_ext	1	45	45
UniRef90_A0A518B210	340	N_ext	1	43	43
UniRef90_A0A4S3B2W2	340	N_ext	1	45	45
UniRef90_A0A6C0GG99	340	N_ext	1	56	56
UniRef90_A0A096AHM8	340	N_ext	1	45	45
UniRef90_A0A916K770	340	N_ext	1	51	51
UniRef90_D1ALD7	340	N_ext	1	49	49
UniRef90_A0A4R3MKV5	340	N_ext	1	42	42
UniRef90_A0P6J8	340	N_ext	1	48	48
UniRef90_A0A0J8DAV1	340	N_ext	1	44	44
UniRef90_A0A926D0I7	340	N_ext	1	54	54
UniRef90_A0ABT2Y4Q5	340	N_ext	1	44	44
UniRef90_A0A848ERH6	340	N_ext	1	61	61
UniRef90_A0A9D0YSE4	340	N_ext	1	45	45
UniRef90_A0A7X2TFY5	340	N_ext	1	52	52
UniRef90_E9SGM4	339	N_ext	1	43	43
UniRef90_A0A7T0BVL7	340	N_ext	1	43	43
UniRef90_A0ABZ0IW03	340	N_ext	1	55	55
UniRef90_A0A3P7NYF6	340	N_ext	1	88	88
UniRef90_A0A4R1KBK3	340	N_ext	1	46	46
UniRef90_S0F003	340	N_ext	1	44	44
UniRef90_S0EXU1	340	N_ext	1	46	46
UniRef90_A0A537KEP8	340	N_ext	1	42	42
UniRef90_A0A0P8WZY9	340	N_ext	1	53	53
UniRef90_A0A975BMK9	340	N_ext	1	55	55
UniRef90_A0A840MLX2	340	N_ext	1	50	50
UniRef90_A0ABW4JLK0	340	N_ext	1	38	38
UniRef90_A0A9D1D9Q2	340	N_ext	1	45	45
UniRef90_A0A519BF76	340	N_ext	1	49	49
UniRef90_A0A9D1TJ63	340	N_ext	1	48	48
UniRef90_A0A0S7XJL5	340	N_ext	1	48	48
UniRef90_Q1ILY9	340	N_ext	1	43	43
UniRef90_A0AC61DE94	340	N_ext	1	62	62
UniRef90_F9UMQ1	331	N_ext	1	64	64
UniRef90_A0A402D4B4	340	N_ext	1	44	44
UniRef90_A0A6V7R5R6	340	N_ext	1	42	42
UniRef90_A0ABT1WNR0	340	N_ext	1	44	44
UniRef90_A0A2M7UWQ4	340	N_ext	1	48	48
UniRef90_A0ABY6Z8B3	340	N_ext	1	38	38
UniRef90_A0A9D1SE56	340	N_ext	1	44	44
UniRef90_A0A517MYX9	340	N_ext	1	55	55
UniRef90_A0A1V6C451	340	N_ext	1	52	52
UniRef90_A0ABT7LZ02	340	N_ext	1	47	47
UniRef90_A0A8J6J214	340	N_ext	1	52	52
UniRef90_A0A1V4IBZ7	340	N_ext	1	48	48
UniRef90_S7V4L9	340	N_ext	1	55	55
UniRef90_A0A7M2WVM4	340	N_ext	1	58	58
UniRef90_A0A2K2F872	340	N_ext	1	47	47
UniRef90_A0A0W8E121	340	N_ext	1	55	55
UniRef90_A0A381N5Q1	340	N_ext	1	49	49
UniRef90_A0A382B408	340	N_ext	1	46	46
UniRef90_UPI0039C87DD5	340	N_ext	1	67	67
UniRef90_UPI0004810102	340	N_ext	1	45	45
UniRef90_UPI0002DC10A8	340	N_ext	1	46	46
UniRef90_UPI0009A659EE	340	N_ext	1	53	53
UniRef90_UPI000952C58B	340	N_ext	1	42	42
UniRef90_D0WEB2	335	N_ext	1	44	44
UniRef90_UPI0008D43605	340	N_ext	1	48	48
UniRef90_UPI0022489780	340	N_ext	1	54	54
UniRef90_UPI00195E1DCD	340	N_ext	1	44	44
UniRef90_UPI00272449F7	340	N_ext	1	47	47
UniRef90_UPI0008D9274B	340	N_ext	1	53	53
UniRef90_UPI0037DC22C0	340	N_ext	1	44	44
UniRef90_A0ABZ3J446	338	N_ext	1	41	41
UniRef90_UPI00059030DA	340	N_ext	1	44	44
UniRef90_UPI002DD9F1E4	340	N_ext	1	76	76
UniRef90_UPI00374D4BFD	340	N_ext	1	44	44
UniRef90_UPI0026018E5A	340	N_ext	1	49	49
UniRef90_UPI0003B3E8D9	340	N_ext	1	45	45
UniRef90_UPI0000ED77C0	340	N_ext	1	54	54
UniRef90_A0A977KB19	339	N_ext	1	44	44
UniRef90_A0A212KHN5	339	N_ext	1	43	43
UniRef90_A0A831XMQ4	339	N_ext	1	45	45
UniRef90_A0A5C7AVR9	339	N_ext	1	46	46
UniRef90_R8W3H2	339	N_ext	1	55	55
UniRef90_A0ABT7UI00	339	N_ext	1	46	46
UniRef90_K0ZAF9	339	N_ext	1	44	44
UniRef90_A0A7T0G335	339	N_ext	1	46	46
UniRef90_E4TIQ0	339	N_ext	1	42	42
UniRef90_A0A4S2EZP0	339	N_ext	1	56	56
UniRef90_D5X8W7	339	N_ext	1	42	42
UniRef90_B8FA44	339	N_ext	1	48	48
UniRef90_A0A0R1HMW5	339	N_ext	1	48	48
UniRef90_M1ZEC8	339	N_ext	1	44	44
UniRef90_A0A1M6DPN3	339	N_ext	1	44	44
UniRef90_A0ABT5I1N3	339	N_ext	1	44	44
UniRef90_B8CWX2	339	N_ext	1	60	60
UniRef90_B9XEU6	339	N_ext	1	46	46
UniRef90_A0A926DC64	339	N_ext	1	45	45
UniRef90_A0ABU0E2B9	339	N_ext	1	42	42
UniRef90_A0A926DBD7	339	N_ext	1	48	48
UniRef90_A0A2T6BQQ6	339	N_ext	1	42	42
UniRef90_A0A134CE82	339	N_ext	1	39	39
UniRef90_A0ABU3Z6P5	339	N_ext	1	45	45
UniRef90_A0A2U3KV54	339	N_ext	1	46	46
UniRef90_C6XE00	339	N_ext	1	38	38
UniRef90_A0ABS9MH80	339	N_ext	1	55	55
UniRef90_A0ABY7WSQ9	339	N_ext	1	47	47
UniRef90_A0A9D2S5N4	339	N_ext	1	43	43
UniRef90_A0AB35U0S8	339	N_ext	1	45	45
UniRef90_A0A2Z4IMM8	339	N_ext	1	45	45
UniRef90_S7X1B2	339	N_ext	1	47	47
UniRef90_A0A1W2CUQ3	339	N_ext	1	69	69
UniRef90_A0A1U9NPL6	339	N_ext	1	74	74
UniRef90_A0AAX2JF44	339	N_ext	1	48	48
UniRef90_A0A1Q2HRM1	339	N_ext	1	45	45
UniRef90_A0A1M5BEU2	339	N_ext	1	53	53
UniRef90_A0A7S7RTU6	339	N_ext	1	51	51
UniRef90_A0A1W1H9I4	339	N_ext	1	54	54
UniRef90_A0A1F4RPD0	300	N_ext	1	40	40
UniRef90_A0A5K7YZI1	339	N_ext	1	55	55
UniRef90_E3PWG0	339	N_ext	1	53	53
UniRef90_A0A1F7RCX5	339	N_ext	1	45	45
UniRef90_U4KS78	339	N_ext	1	44	44
UniRef90_Q39ZV9	339	N_ext	1	49	49
UniRef90_A0A0C7NL84	339	N_ext	1	55	55
UniRef90_A0A2G9YWC3	339	N_ext	1	49	49
UniRef90_A0A1G6LP45	339	N_ext	1	44	44
